测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0.0,4.351129,0.0,0.0,3.326823,,3253,-1.448413,0.0,0.0,4.10926126018912
8.0,4.351129,0.009669,0.3512,3.326823,,3262,-1.448413,0.003621,0.1375,4.03621067291848
9.0,4.351129,0.010878,0.3951,3.326823,,3263,-1.448413,0.004023,0.1528,4.088432683816307
10.0,4.351129,0.012086,0.439,3.326823,,3264,-1.448413,0.004426,0.1681,4.098373513991702
11.0,4.350819,0.013295,0.4829,3.326823,,3265,-1.448413,0.004828,0.1833,4.163093508807801
12.0,4.350819,0.014504,0.5268,3.326823,,3266,-1.448413,0.00523,0.1986,4.1116733439034
13.0,4.350819,0.015712,0.5707,3.326823,,3267,-1.448413,0.005633,0.2139,4.116077070747814
14.0,4.350508,0.016921,0.6146,3.348214,,3268,-1.448413,0.006035,0.2292,4.098712225117027
15.0,4.350508,0.018129,0.6584,3.348214,,3269,-1.448413,0.006437,0.2444,4.078116767156044
16.0,4.350198,0.019337,0.7023,3.348214,,3270,-1.448413,0.00684,0.2597,4.113329326791746
17.0,4.350198,0.020546,0.7462,3.369296,,3271,-1.448413,0.007242,0.275,4.171348440273737
18.0,4.350198,0.021754,0.7901,3.369296,,3272,-1.448103,0.007644,0.2903,4.115165476058887
19.0,4.350508,0.022963,0.834,3.386967,,3273,-1.448103,0.008047,0.3055,4.210863513875153
20.0,4.350508,0.024171,0.8779,3.386967,,3274,-1.448103,0.008449,0.3208,4.113932962879133
21.0,4.350508,0.02538,0.9218,3.386967,,3275,-1.448103,0.008851,0.3361,4.094664997101812
22.0,4.350819,0.026588,0.9657,3.404018,,3276,-1.448103,0.009253,0.3514,4.103059351492207
23.0,4.350819,0.027797,1.0096,3.404018,,3277,-1.448103,0.009656,0.3666,4.18321587515056
24.0,4.350819,0.029005,1.0535,3.404018,,3278,-1.448103,0.010058,0.3819,4.234245716016921
25.0,4.350819,0.030214,1.0974,3.416729,,3279,-1.448103,0.01046,0.3972,4.033473088394631
26.0,4.350819,0.031422,1.1413,3.416729,,3280,-1.448103,0.010862,0.4125,4.082920667900222
27.0,4.350819,0.032631,1.1851,3.43192,,3281,-1.448103,0.011265,0.4277,4.122445361048974
28.0,4.350819,0.03384,1.229,3.43192,,3282,-1.448103,0.011667,0.443,4.096855962677667
29.0,4.350819,0.035048,1.2729,3.43192,,3283,-1.448103,0.012069,0.4583,4.083244185619033
30.0,4.350819,0.036257,1.3168,3.44339,,3284,-1.448413,0.012471,0.4736,4.111804229546368
31.0,4.350819,0.037465,1.3607,3.44339,,3285,-1.448413,0.012874,0.4888,4.089386081938511
32.0,4.350819,0.038674,1.4046,3.44339,,3286,-1.448413,0.013276,0.5041,4.133134864386119
33.0,4.350819,0.039882,1.4485,3.457031,,3287,-1.448413,0.013678,0.5194,4.1761892738382596
34.0,4.350819,0.041091,1.4924,3.457031,,3288,-1.448413,0.014081,0.5347,4.059402498087685
35.0,4.350508,0.042299,1.5363,3.467882,,3289,-1.448413,0.014483,0.5499,4.166080274045785
36.0,4.350508,0.043508,1.5802,3.467882,,3290,-1.448413,0.014885,0.5652,3.9969676711105895
37.0,4.350508,0.044716,1.6241,3.467882,,3291,-1.448413,0.015288,0.5805,4.128555732664452
38.0,4.350508,0.045925,1.668,3.467882,,3292,-1.448413,0.01569,0.5958,4.056705722513175
39.0,4.350819,0.047133,1.7119,3.477493,,3293,-1.448413,0.016092,0.6111,4.026248692295975
40.0,4.350819,0.048342,1.7558,3.477493,,3294,-1.448413,0.016495,0.6263,4.061384587794574
41.0,4.350508,0.04955,1.7997,3.488653,,3295,-1.448413,0.016897,0.6416,4.138298743985351
42.0,4.350508,0.050759,1.8435,3.488653,,3296,-1.448413,0.017299,0.6569,4.115840108903721
43.0,4.350508,0.051967,1.8874,3.488653,,3297,-1.448413,0.017702,0.6722,4.02729098653029
44.0,4.350819,0.053176,1.9313,3.498574,,3298,-1.448413,0.018104,0.6874,4.06356915800322
45.0,4.350819,0.054385,1.9752,3.498574,,3299,-1.448413,0.018506,0.7027,4.106340898306636
46.0,4.350819,0.055593,2.0191,3.498574,,3300,-1.448103,0.018909,0.718,4.098753943596908
47.0,4.350508,0.056802,2.063,3.506634,,3301,-1.448103,0.019311,0.7333,4.04674713048714
48.0,4.350508,0.05801,2.1069,3.506634,,3302,-1.448103,0.019713,0.7485,4.219893436721728
49.0,4.350508,0.059219,2.1508,3.506634,,3303,-1.448103,0.020115,0.7638,4.172970283776214
50.0,4.350819,0.060427,2.1947,3.515625,,3304,-1.448103,0.020518,0.7791,4.029376894199636
51.0,4.350819,0.061636,2.2386,3.515625,,3305,-1.448103,0.02092,0.7944,4.080673705401405
52.0,4.350508,0.062844,2.2825,3.515625,,3306,-1.448103,0.021322,0.8096,4.087713727311706
53.0,4.350508,0.064053,2.3264,3.523996,,3307,-1.448103,0.021724,0.8249,4.110872500475308
54.0,4.350508,0.065261,2.3703,3.523996,,3308,-1.448413,0.022127,0.8402,4.120342194184827
55.0,4.350819,0.06647,2.4141,3.531436,,3309,-1.448413,0.022529,0.8555,4.053846445789697
56.0,4.350819,0.067678,2.458,3.531436,,3310,-1.448413,0.022931,0.8707,4.161434539511932
57.0,4.350819,0.068887,2.5019,3.531436,,3311,-1.448103,0.023334,0.886,4.054830562330815
58.0,4.350198,0.070095,2.5458,3.538877,,3312,-1.448103,0.023736,0.9013,4.0746943550568275
59.0,4.350198,0.071304,2.5897,3.538877,,3313,-1.448103,0.024138,0.9166,4.10230615177293
60.0,4.350198,0.072512,2.6336,3.538877,,3314,-1.448413,0.024541,0.9318,4.154858051967206
61.0,4.350198,0.07372,2.6775,3.544767,,3315,-1.448413,0.024943,0.9471,4.0468762554261835
62.0,4.350198,0.074929,2.7214,3.544767,,3316,-1.448413,0.025345,0.9624,4.121075514928078
63.0,4.350198,0.076137,2.7653,3.544767,,3317,-1.448413,0.025748,0.9777,4.024304145513039
64.0,4.350198,0.077345,2.8092,3.551277,,3318,-1.448413,0.02615,0.993,4.024575084997356
65.0,4.350198,0.078554,2.853,3.551277,,3319,-1.448413,0.026552,1.0082,4.125776020927198
66.0,4.350508,0.079762,2.8969,3.551277,,3320,-1.448413,0.026955,1.0235,4.083487554820273
67.0,4.350508,0.080971,2.9408,3.557478,,3321,-1.448413,0.027357,1.0388,4.061078236955285
68.0,4.350508,0.082179,2.9847,3.557478,,3322,-1.448413,0.027759,1.0541,4.062543205395791
69.0,4.350508,0.083388,3.0286,3.563058,,3323,-1.448413,0.028162,1.0693,4.07261808775169
70.0,4.350508,0.084596,3.0725,3.563058,,3324,-1.448413,0.028564,1.0846,4.024596579723751
71.0,4.350508,0.085805,3.1164,3.563058,,3325,-1.448413,0.028966,1.0999,4.012099971017866
72.0,4.350819,0.087013,3.1603,3.569568,,3326,-1.448413,0.029369,1.1152,4.031733858085856
73.0,4.350819,0.088222,3.2042,3.569568,,3327,-1.448413,0.029771,1.1305,4.156997285245634
74.0,4.350819,0.08943,3.2481,3.569568,,3328,-1.448103,0.030173,1.1457,4.003810488450686
75.0,4.350819,0.090639,3.292,3.573289,,3329,-1.448103,0.030575,1.161,4.1469464001621406
76.0,4.350819,0.091848,3.3359,3.573289,,3330,-1.448103,0.030978,1.1763,4.084495138296724
77.0,4.350819,0.093056,3.3798,3.573289,,3331,-1.448413,0.03138,1.1916,3.9598713417236207
78.0,4.350819,0.094265,3.4237,3.578559,,3332,-1.448413,0.031782,1.2068,4.09890743774362
79.0,4.350819,0.095473,3.4675,3.578559,,3333,-1.448413,0.032185,1.2221,4.060011920342368
80.0,4.350819,0.096682,3.5114,3.578559,,3334,-1.448413,0.032587,1.2374,4.058822370627952
81.0,4.350819,0.09789,3.5553,3.582899,,3335,-1.448413,0.032989,1.2527,3.9667546537777385
82.0,4.350819,0.099099,3.5992,3.582899,,3336,-1.448413,0.033392,1.2679,4.035943182002297
83.0,4.350819,0.100307,3.6431,3.58755,,3337,-1.448413,0.033794,1.2832,4.1123330432036465
84.0,4.350819,0.101516,3.687,3.58755,,3338,-1.448413,0.034196,1.2985,4.093403038610784
85.0,4.350819,0.102725,3.7309,3.58755,,3339,-1.448413,0.034599,1.3138,4.043288646013665
86.0,4.350819,0.103933,3.7748,3.59034,,3340,-1.448413,0.035001,1.3291,4.061119350915651
87.0,4.350819,0.105142,3.8187,3.59034,,3341,-1.448413,0.035403,1.3443,4.025635842380356
88.0,4.350819,0.10635,3.8626,3.59034,,3342,-1.448413,0.035806,1.3596,4.018075373318183
89.0,4.350819,0.107559,3.9065,3.5953,,3343,-1.448413,0.036208,1.3749,4.098762671517414
90.0,4.350819,0.108767,3.9504,3.5953,,3344,-1.448103,0.03661,1.3902,4.031126954124113
91.0,4.350508,0.109976,3.9943,3.59747,,3345,-1.448103,0.037013,1.4054,4.064075097200189
92.0,4.350508,0.111184,4.0382,3.59747,,3346,-1.448103,0.037415,1.4207,4.099465662487369
93.0,4.350508,0.112393,4.0821,3.59747,,3347,-1.448103,0.037817,1.436,4.097313572018746
94.0,4.350508,0.113601,4.126,3.601501,,3348,-1.448103,0.038219,1.4513,4.0637986038977045
95.0,4.350508,0.11481,4.1698,3.601501,,3349,-1.448103,0.038622,1.4665,4.107908387233841
96.0,4.350508,0.116018,4.2137,3.601501,,3350,-1.448413,0.039024,1.4818,4.081183653207896
97.0,4.350198,0.117227,4.2576,3.604291,,3351,-1.448413,0.039426,1.4971,3.9732844144064736
98.0,4.350198,0.118435,4.3015,3.604291,,3352,-1.448413,0.039829,1.5124,4.043345972821773
99.0,4.350198,0.119643,4.3454,3.604291,,3353,-1.448413,0.040231,1.5276,4.067019548142084
100.0,4.350819,0.120852,4.3893,3.605841,,3354,-1.448413,0.040633,1.5429,4.062740805190215
101.0,4.350819,0.12206,4.4332,3.605841,,3355,-1.448413,0.041036,1.5582,4.072579628717184
102.0,4.350198,0.123269,4.4771,3.608941,,3356,-1.448413,0.041438,1.5735,4.106505814903905
103.0,4.350198,0.124477,4.521,3.608941,,3357,-1.448413,0.04184,1.5887,4.092951426427976
104.0,4.350198,0.125686,4.5649,3.608941,,3358,-1.448723,0.042243,1.604,4.045629520678463
105.0,4.350819,0.126894,4.6087,3.608941,,3359,-1.448723,0.042645,1.6193,4.054067423890246
106.0,4.350819,0.128103,4.6526,3.611421,,3360,-1.448723,0.043048,1.6346,4.062788188574282
107.0,4.350819,0.129311,4.6965,3.611421,,3361,-1.448413,0.04345,1.6499,4.07658137076603
108.0,4.350508,0.13052,4.7404,3.614831,,3362,-1.448413,0.043852,1.6651,4.0625101682358675
109.0,4.350508,0.131728,4.7843,3.614831,,3363,-1.448413,0.044255,1.6804,4.022949119820198
110.0,4.350508,0.132937,4.8282,3.614831,,3364,-1.448413,0.044657,1.6957,4.095928637701489
111.0,4.350508,0.134145,4.8721,3.614831,,3365,-1.448413,0.045059,1.711,4.028276693748853
112.0,4.350508,0.135354,4.916,3.614831,,3366,-1.448103,0.045461,1.7263,4.073834768830457
113.0,4.350508,0.136562,4.9599,3.616691,,3367,-1.448103,0.045864,1.7415,4.091633283693495
114.0,4.350508,0.137771,5.0038,3.616691,,3368,-1.448103,0.046266,1.7568,4.02787477977691
