测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,2.02939,0.0,0.0,3.44122,,5239.0,-2.029204,0.0,0.0,3.9968047314526443
4,2.02939,0.002255,0.0857,3.44122,,5244.0,-2.029204,0.002818,0.1083,4.122995411849852
5,2.028832,0.002818,0.1072,3.44122,,5245.0,-2.029204,0.003382,0.13,4.047282125188191
6,2.028832,0.003382,0.1286,3.44432,,5246.0,-2.029204,0.003946,0.1516,4.087223581617503
7,2.028832,0.003946,0.15,3.44432,,5247.0,-2.029204,0.004509,0.1733,4.0103207072748965
8,2.028832,0.004509,0.1714,3.448041,,5248.0,-2.029204,0.005073,0.195,4.0332551638864675
9,2.029204,0.005073,0.1929,3.455171,,5249.0,-2.029204,0.005637,0.2166,4.119699561065642
10,2.029204,0.005636,0.2143,3.455171,,5250.0,-2.029018,0.0062,0.2383,4.0520309674294515
11,2.029204,0.0062,0.2357,3.458581,,5251.0,-2.029018,0.006764,0.2599,4.088898671108433
12,2.029018,0.006764,0.2571,3.462612,,5252.0,-2.029018,0.007328,0.2816,4.018902135889492
13,2.029018,0.007327,0.2786,3.464782,,5253.0,-2.029018,0.007891,0.3032,4.0371195148990635
14,2.029204,0.007891,0.3,3.467262,,5254.0,-2.029018,0.008455,0.3249,4.056633013287383
15,2.02939,0.008455,0.3214,3.469122,,5255.0,-2.029018,0.009018,0.3466,4.073304048153736
16,2.02939,0.009018,0.3429,3.472532,,5256.0,-2.028832,0.009582,0.3682,4.097630472142011
17,2.02939,0.009582,0.3643,3.474702,,5257.0,-2.029204,0.010146,0.3899,3.975198813292327
18,2.029204,0.010146,0.3857,3.477493,,5258.0,-2.029204,0.010709,0.4115,4.087036497932548
19,2.029204,0.01071,0.4071,3.477493,,5259.0,-2.029204,0.011273,0.4332,4.093880997147956
20,2.02939,0.011273,0.4286,3.479043,,5260.0,-2.02939,0.011837,0.4549,4.118053006091048
21,2.029204,0.011837,0.45,3.480903,,5261.0,-2.02939,0.0124,0.4765,4.026746668519543
22,2.02939,0.012401,0.4714,3.484003,,5262.0,-2.029204,0.012964,0.4982,4.164432281551494
