测试时间/Sec,电流/A,容量/Ah,SOC|DOD/%,电压/V,Unnamed: 5,测试时间/Sec.1,电流/A.1,容量/Ah.1,SOC|DOD/%.1,电压/V.1
0,2.898252,0.0,0.0,3.412699,,4341.0,-2.898252,0.0,0.0,3.995379870743899
3,2.898252,0.002415,0.0888,3.412699,,4347.0,-2.898252,0.00483,0.1807,4.065597338476518
4,2.898438,0.00322,0.1184,3.412699,,4348.0,-2.898252,0.005635,0.2108,4.032816296678899
5,2.898438,0.004025,0.148,3.422929,,4349.0,-2.898066,0.006441,0.2409,4.047389488303652
6,2.898438,0.004831,0.1776,3.426959,,4350.0,-2.898066,0.007246,0.271,4.037986731514954
7,2.898438,0.005636,0.2072,3.43099,,4351.0,-2.898066,0.008051,0.3012,4.104479065203794
8,2.898252,0.006441,0.2368,3.4344,,4352.0,-2.898066,0.008856,0.3313,4.044539407116128
9,2.898252,0.007246,0.2664,3.43905,,4353.0,-2.898066,0.009661,0.3614,4.067948172620504
10,2.898252,0.008051,0.296,3.44246,,4354.0,-2.898066,0.010466,0.3915,3.979604460663625
11,2.898252,0.008856,0.3256,3.449591,,4355.0,-2.898066,0.011271,0.4216,4.0199618405916615
12,2.898252,0.009661,0.3552,3.453311,,4356.0,-2.898066,0.012076,0.4517,3.9683808575513035
13,2.898438,0.010466,0.3848,3.455481,,4357.0,-2.898252,0.012881,0.4819,3.955700732488227
14,2.898438,0.011271,0.4144,3.458891,,4358.0,-2.898252,0.013686,0.512,4.01592922039997
15,2.898438,0.012076,0.444,3.461371,,4359.0,-2.898252,0.014491,0.5421,4.079812541090801
16,2.898624,0.012882,0.4737,3.464162,,4360.0,-2.898252,0.015296,0.5722,4.061682282401694
17,2.898438,0.013687,0.5033,3.469742,,4361.0,-2.898252,0.016101,0.6023,4.033713370338808
18,2.898438,0.014492,0.5329,3.469742,,4362.0,-2.898252,0.016906,0.6324,3.9639323057083375
19,2.898252,0.015297,0.5625,3.474392,,4363.0,-2.898066,0.017711,0.6626,3.9680938122560296
20,2.898252,0.016102,0.5921,3.476563,,4364.0,-2.898066,0.018516,0.6927,3.9116620602190935
21,2.898252,0.016907,0.6217,3.480903,,4365.0,-2.898066,0.019321,0.7228,3.9037816802043244
22,2.898438,0.017712,0.6513,3.483073,,4366.0,-2.898066,0.020126,0.7529,3.943247544901067
23,2.898252,0.018517,0.6809,3.484313,,4367.0,-2.898066,0.020931,0.783,4.040798670270926
24,2.898438,0.019322,0.7105,3.487723,,4368.0,-2.898066,0.021736,0.8131,3.9817381196998487
25,2.898438,0.020127,0.7401,3.489273,,4369.0,-2.898066,0.022541,0.8432,4.012160967909637
26,2.898438,0.020933,0.7697,3.493304,,4370.0,-2.898066,0.023346,0.8734,3.93677373819874
27,2.898438,0.021738,0.7993,3.496094,,4371.0,-2.898066,0.024151,0.9035,4.018745417645346
28,2.898438,0.022543,0.8289,3.498264,,4372.0,-2.898066,0.024956,0.9336,3.964345597387133
29,2.898438,0.023348,0.8585,3.498264,,4373.0,-2.898066,0.025761,0.9637,3.98172791386962
30,2.898438,0.024153,0.8881,3.501364,,4374.0,-2.898066,0.026566,0.9938,4.046500831650204
31,2.898438,0.024958,0.9177,3.503844,,4375.0,-2.898066,0.027371,1.0239,4.034552656865805
32,2.898252,0.025763,0.9473,3.508184,,4376.0,-2.89788,0.028176,1.054,3.946956500983152
33,2.898252,0.026568,0.9769,3.509425,,4377.0,-2.89788,0.028981,1.0842,3.93629663909595
34,2.898252,0.027373,1.0065,3.512835,,4378.0,-2.89788,0.029786,1.1143,4.0645933186823395
35,2.898252,0.028178,1.0361,3.512835,,4379.0,-2.89788,0.030591,1.1444,3.9293850512787234
36,2.898252,0.028984,1.0657,3.515005,,4380.0,-2.898066,0.031396,1.1745,3.9102031317275903
37,2.898252,0.029789,1.0953,3.517175,,4381.0,-2.898066,0.032201,1.2046,3.982932433608399
38,2.898438,0.030594,1.1249,3.519655,,4382.0,-2.898066,0.033006,1.2347,4.013734478066348
39,2.898438,0.031399,1.1545,3.523685,,4383.0,-2.898066,0.033811,1.2648,3.8735111067785497
40,2.898438,0.032204,1.1841,3.524926,,4384.0,-2.898066,0.034616,1.295,3.95766733202612
41,2.898438,0.033009,1.2137,3.525856,,4385.0,-2.898066,0.035421,1.3251,3.960829904284847
42,2.898252,0.033814,1.2433,3.528336,,4386.0,-2.898066,0.036226,1.3552,3.9283170458621024
43,2.898252,0.034619,1.2729,3.528336,,4387.0,-2.898066,0.037031,1.3853,3.916089509221383
44,2.898252,0.035424,1.3025,3.530196,,4388.0,-2.89788,0.037836,1.4154,3.9402481797316393
45,2.898252,0.036229,1.3322,3.530196,,4389.0,-2.89788,0.038641,1.4455,3.953900485996851
46,2.898252,0.037034,1.3618,3.533296,,4390.0,-2.89788,0.039446,1.4756,3.9833682394026004
47,2.898438,0.03784,1.3914,3.536086,,4391.0,-2.89788,0.040251,1.5057,4.009073295949813
48,2.898438,0.038645,1.421,3.539807,,4392.0,-2.89788,0.041056,1.5359,3.957586216278875
49,2.898438,0.03945,1.4506,3.539807,,4393.0,-2.89788,0.041861,1.566,3.9912569676564225
50,2.898438,0.040255,1.4802,3.540426,,4394.0,-2.898066,0.042666,1.5961,3.9447658251314217
51,2.898252,0.04106,1.5098,3.543217,,4395.0,-2.898066,0.043471,1.6262,3.9494506341659994
52,2.898252,0.041865,1.5394,3.543217,,4396.0,-2.898066,0.044276,1.6563,3.8961368917270205
53,2.898438,0.04267,1.569,3.545387,,4397.0,-2.898066,0.045081,1.6864,3.9526242342293916
54,2.898252,0.043475,1.5986,3.549107,,4398.0,-2.898066,0.045886,1.7165,4.009222857824577
55,2.898252,0.04428,1.6282,3.549107,,4399.0,-2.898066,0.046691,1.7467,4.071262096287923
56,2.898438,0.045085,1.6578,3.550347,,4400.0,-2.898066,0.047496,1.7768,3.9885629035068026
57,2.898252,0.045891,1.6874,3.551587,,4401.0,-2.898066,0.048301,1.8069,3.9493792143055515
58,2.898438,0.046696,1.717,3.558718,,4402.0,-2.898066,0.049106,1.837,4.034597181692106
59,2.898438,0.047501,1.7466,3.558718,,4403.0,-2.898066,0.049911,1.8671,3.9598691605932177
